year,Province,country,updated_dates,latitude,longitude,confirmed,deaths,recovered,active,incident,fatality
2021,Sindh,Pakistan,2021-01-24,26.009446,68.77680699999999,240570.0,3888.0,218688.0,17994.0,502.3801190037575,1.616161616161616
2021,Sindh,Pakistan,2021-01-25,26.009446,68.77680699999999,241200.0,3892.0,219481.0,17827.0,503.6957422110252,1.6135986733001662
2021,Sindh,Pakistan,2021-01-26,26.009446,68.77680699999999,242054.0,3900.0,219952.0,18202.0,505.4791425586545,1.6112107215745246
2021,Sindh,Pakistan,2021-01-27,26.009446,68.77680699999999,242793.0,3925.0,221007.0,17861.0,507.0223894636874,1.6166034440861146
2021,Sindh,Pakistan,2021-01-28,26.009446,68.77680699999999,243683.0,3957.0,222037.0,17689.0,508.8809682803037,1.6238309607153556
2021,Sindh,Pakistan,2021-01-29,26.009446,68.77680699999999,244340.0,3969.0,222623.0,17748.0,510.2529753393112,1.6243758696897763
2021,Sindh,Pakistan,2021-01-30,26.009446,68.77680699999999,245663.0,3986.0,223358.0,18319.0,513.0157840745732,1.6225479620455665
2021,Sindh,Pakistan,2021-01-31,26.009446,68.77680699999999,246437.0,3992.0,224101.0,18344.0,514.6321211577877,1.6198866241676368
2021,Sindh,Pakistan,2021-02-01,26.009446,68.77680699999999,247249.0,3996.0,224664.0,18589.0,516.3278132915992,1.6161844941738894
2021,Sindh,Pakistan,2021-02-02,26.009446,68.77680699999999,247727.0,4004.0,224983.0,18740.0,517.3260162964785,1.6162953573893843
2021,Sindh,Pakistan,2021-02-03,26.009446,68.77680699999999,248270.0,4033.0,225297.0,18940.0,518.4599582036949,1.6244411326378538
2021,Sindh,Pakistan,2021-02-04,26.009446,68.77680699999999,248919.0,4036.0,226017.0,18866.0,519.815258936261,1.6214109810821995
2021,Sindh,Pakistan,2021-02-05,26.009446,68.77680699999999,249498.0,4059.0,226414.0,19025.0,521.0243793124641,1.6268667484308492
2021,Sindh,Pakistan,2021-02-06,26.009446,68.77680699999999,250043.0,4066.0,226752.0,19225.0,522.1624978012908,1.6261203073071433
2021,Sindh,Pakistan,2021-02-07,26.009446,68.77680699999999,250648.0,4087.0,227148.0,19413.0,523.4259137384288,1.6305735533497174
2021,Sindh,Pakistan,2021-02-08,26.009446,68.77680699999999,251047.0,4119.0,227558.0,19370.0,524.2591417696982,1.640728628503826
2021,Sindh,Pakistan,2021-02-09,26.009446,68.77680699999999,251434.0,4132.0,227948.0,19354.0,525.0673103113055,1.643373608978897
2021,Sindh,Pakistan,2021-02-10,26.009446,68.77680699999999,251758.0,4157.0,228592.0,19009.0,525.743916532186,1.6511888400765815
2021,Sindh,Pakistan,2021-02-11,26.009446,68.77680699999999,252296.0,4171.0,229215.0,18910.0,526.8674169853764,1.653216856390906
2021,Sindh,Pakistan,2021-02-12,26.009446,68.77680699999999,252719.0,4183.0,229645.0,18891.0,527.7507639959704,1.655198065835968
2021,Sindh,Pakistan,2021-02-13,26.009446,68.77680699999999,253090.0,4199.0,234584.0,14307.0,528.5255198846946,1.6590936030661032
2021,Sindh,Pakistan,2021-02-14,26.009446,68.77680699999999,253511.0,4212.0,235143.0,14156.0,529.4046903136782,1.6614663663509668
2021,Sindh,Pakistan,2021-02-15,26.009446,68.77680699999999,253762.0,4219.0,235470.0,14073.0,529.9288513057801,1.6625814739795557
2021,Sindh,Pakistan,2021-02-16,26.009446,68.77680699999999,253762.0,4219.0,235470.0,14073.0,529.9288513057801,1.6625814739795557
2021,Sindh,Pakistan,2021-02-17,26.009446,68.77680699999999,254286.0,4244.0,236499.0,13543.0,531.0231156876979,1.6689868887787769
2021,Sindh,Pakistan,2021-02-18,26.009446,68.77680699999999,254678.0,4263.0,237371.0,13044.0,531.841725683331,1.6738783876110226
2021,Sindh,Pakistan,2021-02-19,26.009446,68.77680699999999,255039.0,4267.0,238030.0,12742.0,532.5955986640033,1.6730774508996664
2021,Sindh,Pakistan,2021-02-20,26.009446,68.77680699999999,255430.0,4276.0,238498.0,12656.0,533.4121203688314,1.6740398543632309
2021,Sindh,Pakistan,2021-02-21,26.009446,68.77680699999999,255834.0,4288.0,238792.0,12754.0,534.2557898541269,1.6760868375587294
2021,Sindh,Pakistan,2021-02-22,26.009446,68.77680699999999,256220.0,4292.0,239111.0,12817.0,535.0618701049289,1.675122941222387
2021,Sindh,Pakistan,2021-02-23,26.009446,68.77680699999999,256445.0,4293.0,239286.0,12866.0,535.5317355360959,1.6740431671508509
2021,Sindh,Pakistan,2021-02-24,26.009446,68.77680699999999,256741.0,4301.0,240057.0,12383.0,536.1498696144312,1.6752291219555897
2021,Sindh,Pakistan,2021-02-25,26.009446,68.77680699999999,257089.0,4315.0,240676.0,12098.0,536.8765948146362,1.678407088595778
2021,Sindh,Pakistan,2021-02-26,26.009446,68.77680699999999,257408.0,4322.0,240983.0,12103.0,537.5427595814906,1.679046494281452
2021,Sindh,Pakistan,2021-02-27,26.009446,68.77680699999999,257730.0,4335.0,241256.0,12139.0,538.2151892207606,1.6819927831451518
2021,Sindh,Pakistan,2021-02-28,26.009446,68.77680699999999,258004.0,4343.0,241480.0,12181.0,538.7873809013819,1.6833072355467358
2021,Sindh,Pakistan,2021-03-01,26.009446,68.77680699999999,258266.0,4350.0,241864.0,12052.0,539.3345130923408,1.6843099749870292
2021,Sindh,Pakistan,2021-03-02,26.009446,68.77680699999999,258412.0,4353.0,242214.0,11845.0,539.639403549898,1.6845192947695928
2021,Sindh,Pakistan,2021-03-03,26.009446,68.77680699999999,258679.0,4372.0,247858.0,6449.0,540.196977194883,1.6901255996814586
2021,Sindh,Pakistan,2021-03-04,26.009446,68.77680699999999,258904.0,4388.0,248184.0,6332.0,540.6668426260499,1.6948366962271733
2021,Sindh,Pakistan,2021-03-05,26.009446,68.77680699999999,259164.0,4405.0,248478.0,6281.0,541.2097982353985,1.6996959454245189
2021,Sindh,Pakistan,2021-03-06,26.009446,68.77680699999999,259392.0,4411.0,248811.0,6170.0,541.685928538981,1.7005150505798174
2021,Sindh,Pakistan,2021-03-07,26.009446,68.77680699999999,259666.0,4424.0,248999.0,6243.0,542.2581202196021,1.7037270955766253
2021,Sindh,Pakistan,2021-03-08,26.009446,68.77680699999999,259855.0,4426.0,249188.0,6241.0,542.6528071817826,1.7032575859614016
2021,Sindh,Pakistan,2021-03-09,26.009446,68.77680699999999,259956.0,4436.0,251394.0,4126.0,542.8637245531063,1.7064426287525585
2021,Sindh,Pakistan,2021-03-10,26.009446,68.77680699999999,260150.0,4442.0,251531.0,4177.0,543.2688529693125,1.7074764558908322
2021,Sindh,Pakistan,2021-03-11,26.009446,68.77680699999999,260406.0,4448.0,251673.0,4285.0,543.8034554154403,1.7081019638564396
2021,Sindh,Pakistan,2021-03-12,26.009446,68.77680699999999,260661.0,4452.0,252532.0,3677.0,544.3359695707628,1.7079655184319864
2021,Sindh,Pakistan,2021-03-13,26.009446,68.77680699999999,260959.0,4453.0,252625.0,3881.0,544.9582802307085,1.7063983231082278
2021,Sindh,Pakistan,2021-03-14,26.009446,68.77680699999999,261179.0,4453.0,252674.0,4052.0,545.4177042078496,1.7049609654681273
2021,Sindh,Pakistan,2021-03-15,26.009446,68.77680699999999,261411.0,4458.0,252713.0,4240.0,545.9021876746529,1.7053605242319565
2021,Sindh,Pakistan,2021-03-16,26.009446,68.77680699999999,261582.0,4461.0,252857.0,4264.0,546.2592854023399,1.7053925728834554
2021,Sindh,Pakistan,2021-03-17,26.009446,68.77680699999999,261823.0,4468.0,253041.0,4314.0,546.7625634863898,1.7064963735042376
2021,Sindh,Pakistan,2021-03-18,26.009446,68.77680699999999,262207.0,4469.0,253237.0,4501.0,547.5644671555815,1.7043786016391629
2021,Sindh,Pakistan,2021-03-19,26.009446,68.77680699999999,262503.0,4473.0,253310.0,4720.0,548.1826012339168,1.7039805259368463
2021,Sindh,Pakistan,2021-03-20,26.009446,68.77680699999999,262796.0,4478.0,253456.0,4862.0,548.7944704398365,1.7039833178587194
2021,Sindh,Pakistan,2021-03-21,26.009446,68.77680699999999,263058.0,4479.0,253584.0,4995.0,549.3416026307954,1.7026663321396802
2021,Sindh,Pakistan,2021-03-22,26.009446,68.77680699999999,263290.0,4479.0,253730.0,5081.0,549.8260860975987,1.7011660146606404
2021,Sindh,Pakistan,2021-03-23,26.009446,68.77680699999999,263464.0,4479.0,253835.0,5150.0,550.1894486977011,1.7000425105517265
2021,Sindh,Pakistan,2021-03-24,26.009446,68.77680699999999,263664.0,4482.0,253981.0,5201.0,550.6071068587385,1.6998907700709995
2021,Sindh,Pakistan,2021-03-25,26.009446,68.77680699999999,263815.0,4482.0,255247.0,4086.0,550.9224387703216,1.698917802247787
2021,Sindh,Pakistan,2021-03-26,26.009446,68.77680699999999,264062.0,4486.0,255399.0,4177.0,551.4382465992028,1.6988434534313912
2021,Sindh,Pakistan,2021-03-27,26.009446,68.77680699999999,264355.0,4487.0,255511.0,4357.0,552.0501158051226,1.6973388057725407
2021,Sindh,Pakistan,2021-03-28,26.009446,68.77680699999999,264607.0,4491.0,255671.0,4445.0,552.5763650880294,1.6972340111939594
2021,Sindh,Pakistan,2021-03-29,26.009446,68.77680699999999,264889.0,4491.0,255769.0,4629.0,553.1652630950922,1.6954271411798905
2021,Sindh,Pakistan,2021-03-30,26.009446,68.77680699999999,265158.0,4495.0,255952.0,4711.0,553.7270133216873,1.6952156827250169
2021,Sindh,Pakistan,2021-03-31,26.009446,68.77680699999999,265433.0,4497.0,256052.0,4884.0,554.3012932931136,1.6942128522075248
2021,Sindh,Pakistan,2021-04-01,26.009446,68.77680699999999,265680.0,4502.0,256276.0,4902.0,554.8171011219948,1.6945197229750075
2021,Sindh,Pakistan,2021-04-02,26.009446,68.77680699999999,265917.0,4504.0,256384.0,5029.0,555.3120260428241,1.6937615872621907
2021,Sindh,Pakistan,2021-04-03,26.009446,68.77680699999999,266173.0,4506.0,256479.0,5029.0,555.3120260428241,1.6937615872621907
2021,Sindh,Pakistan,2021-04-04,26.009446,68.77680699999999,266378.0,4509.0,256642.0,5227.0,556.2747281040151,1.6927073557125591
2021,Sindh,Pakistan,2021-04-05,26.009446,68.77680699999999,266618.0,4509.0,256706.0,5403.0,556.7759178972599,1.6911836410144852
2021,Sindh,Pakistan,2021-04-06,26.009446,68.77680699999999,266926.0,4510.0,256897.0,5519.0,557.4191114652573,1.6896068573312453
2021,Sindh,Pakistan,2021-04-07,26.009446,68.77680699999999,267238.0,4516.0,257013.0,5709.0,558.0706581964756,1.6898794333141245
2021,Sindh,Pakistan,2021-04-08,26.009446,68.77680699999999,267612.0,4520.0,257176.0,5916.0,558.8516789576155,1.6890124508616953
2021,Sindh,Pakistan,2021-04-09,26.009446,68.77680699999999,267970.0,4521.0,257322.0,6127.0,559.5992870658723,1.6871291562488338
2021,Sindh,Pakistan,2021-04-10,26.009446,68.77680699999999,268284.0,4523.0,257593.0,6168.0,560.2550103787008,1.6859000164005309
2021,Sindh,Pakistan,2021-04-11,26.009446,68.77680699999999,268750.0,4529.0,257650.0,6571.0,561.2281538939178,1.6852093023255814
2021,Sindh,Pakistan,2021-04-12,26.009446,68.77680699999999,269126.0,4530.0,257804.0,6792.0,562.0133512366681,1.6832264441191116
2021,Sindh,Pakistan,2021-04-13,26.009446,68.77680699999999,269474.0,4530.0,257950.0,6994.0,562.740076436873,1.6810527175163466
2021,Sindh,Pakistan,2021-04-14,26.009446,68.77680699999999,269840.0,4530.0,258533.0,6777.0,563.5043908715712,1.678772605988734
2021,Sindh,Pakistan,2021-04-15,26.009446,68.77680699999999,270310.0,4533.0,258999.0,6778.0,564.4858875500091,1.6769634863675045
2021,Sindh,Pakistan,2021-04-16,26.009446,68.77680699999999,270963.0,4541.0,259388.0,7034.0,565.8495414457959,1.6758745659001413
2021,Sindh,Pakistan,2021-04-17,26.009446,68.77680699999999,271524.0,4544.0,259792.0,7188.0,567.0210725875057,1.6735168898513575
2021,Sindh,Pakistan,2021-04-18,26.009446,68.77680699999999,272197.0,4551.0,260122.0,7524.0,568.4264922993964,1.671950829729938
2021,Sindh,Pakistan,2021-04-19,26.009446,68.77680699999999,272729.0,4553.0,260328.0,7848.0,569.5374630077556,1.669422760322518
2021,Sindh,Pakistan,2021-04-20,26.009446,68.77680699999999,273466.0,4556.0,260678.0,8232.0,571.0765333311783,1.6660206387631369
2021,Sindh,Pakistan,2021-04-21,26.009446,68.77680699999999,274196.0,4559.0,261052.0,8585.0,572.6009856189645,1.6626792513384587
2021,Sindh,Pakistan,2021-04-22,26.009446,68.77680699999999,275081.0,4562.0,261298.0,9221.0,574.4491229815546,1.6584206106564976
2021,Sindh,Pakistan,2021-04-23,26.009446,68.77680699999999,275815.0,4576.0,261542.0,9697.0,575.9819284325617,1.6590830810507042
2021,Sindh,Pakistan,2021-04-24,26.009446,68.77680699999999,276670.0,4587.0,261871.0,9697.0,575.9819284325617,1.6590830810507042
2021,Sindh,Pakistan,2021-04-25,26.009446,68.77680699999999,277593.0,4593.0,262138.0,10212.0,577.7674170709962,1.6579318321466006
2021,Sindh,Pakistan,2021-04-26,26.009446,68.77680699999999,278545.0,4599.0,262296.0,11650.0,581.6829623307214,1.6510797178193828
2021,Sindh,Pakistan,2021-04-27,26.009446,68.77680699999999,279272.0,4605.0,262639.0,12028.0,583.201149746092,1.648930075338738
2021,Sindh,Pakistan,2021-04-28,26.009446,68.77680699999999,280356.0,4624.0,263265.0,12467.0,585.4648569789142,1.6493315641541468
2021,Sindh,Pakistan,2021-04-29,26.009446,68.77680699999999,281385.0,4629.0,263773.0,12983.0,587.6137082174515,1.6450770296924142
2021,Sindh,Pakistan,2021-04-30,26.009446,68.77680699999999,282445.0,4633.0,264052.0,13760.0,589.8272964709494,1.6403193542105543
2021,Sindh,Pakistan,2021-05-01,26.009446,68.77680699999999,283560.0,4645.0,264414.0,14501.0,592.1557407187324,1.6381012836789393
2021,Sindh,Pakistan,2021-05-02,26.009446,68.77680699999999,284738.0,4658.0,264832.0,15248.0,594.6157472872424,1.6358898355681364
2021,Sindh,Pakistan,2021-05-03,26.009446,68.77680699999999,285626.0,4667.0,265276.0,15683.0,596.4701495222481,1.6339548920616471
2021,Sindh,Pakistan,2021-05-04,26.009446,68.77680699999999,286521.0,4678.0,265776.0,16067.0,598.3391697928903,1.6326900995040503
2021,Sindh,Pakistan,2021-05-05,26.009446,68.77680699999999,286521.0,4678.0,265776.0,16067.0,598.3391697928903,1.6326900995040503
2021,Sindh,Pakistan,2021-05-06,26.009446,68.77680699999999,287643.0,4687.0,266388.0,16568.0,600.6822320763098,1.6294503951078243
2021,Sindh,Pakistan,2021-05-07,26.009446,68.77680699999999,289646.0,4698.0,267524.0,17424.0,604.8650785590986,1.6219799341264851
2021,Sindh,Pakistan,2021-05-08,26.009446,68.77680699999999,290756.0,4722.0,268558.0,17476.0,607.1830813528558,1.624042152182586
2021,Sindh,Pakistan,2021-05-09,26.009446,68.77680699999999,291668.0,4726.0,269234.0,17708.0,609.087602567186,1.6203354498950862
2021,Sindh,Pakistan,2021-05-10,26.009446,68.77680699999999,292644.0,4742.0,269820.0,17708.0,609.087602567186,1.6203354498950862
2021,Sindh,Pakistan,2021-05-11,26.009446,68.77680699999999,293426.0,4753.0,270710.0,17963.0,612.7588178027041,1.619829190323966
2021,Sindh,Pakistan,2021-05-12,26.009446,68.77680699999999,294251.0,4765.0,271581.0,17905.0,614.4816577169831,1.6193657795555496
2021,Sindh,Pakistan,2021-05-13,26.009446,68.77680699999999,295483.0,4778.0,272214.0,18491.0,617.0544319889732,1.6170134999306216
2021,Sindh,Pakistan,2021-05-14,26.009446,68.77680699999999,296364.0,4780.0,272863.0,18721.0,618.8942161883426,1.61288145658717
2021,Sindh,Pakistan,2021-05-15,26.009446,68.77680699999999,297078.0,4793.0,273203.0,19082.0,620.3852558232459,1.6133809975831264
2021,Sindh,Pakistan,2021-05-16,26.009446,68.77680699999999,298078.0,4794.0,275589.0,17695.0,622.4735466284326,1.6083038667731264
2021,Sindh,Pakistan,2021-05-17,26.009446,68.77680699999999,299194.0,4801.0,276076.0,18317.0,624.8040791670209,1.6046444781646692
2021,Sindh,Pakistan,2021-05-18,26.009446,68.77680699999999,299913.0,4824.0,276742.0,18347.0,626.3055602559501,1.6084664552720291
2021,Sindh,Pakistan,2021-05-19,26.009446,68.77680699999999,301247.0,4835.0,277669.0,18743.0,629.0913401900691,1.6049952364670852
2021,Sindh,Pakistan,2021-05-20,26.009446,68.77680699999999,303323.0,4854.0,278280.0,20189.0,633.4266319016367,1.600274295058403
2021,Sindh,Pakistan,2021-05-21,26.009446,68.77680699999999,304571.0,4869.0,279188.0,20514.0,636.0328188265096,1.5986420243555692
2021,Sindh,Pakistan,2021-05-22,26.009446,68.77680699999999,306707.0,4891.0,280167.0,21649.0,640.4934079863882,1.5946815690545049
2021,Sindh,Pakistan,2021-05-23,26.009446,68.77680699999999,308118.0,4909.0,280997.0,22212.0,643.4399863125067,1.5932207790521813
2021,Sindh,Pakistan,2021-05-24,26.009446,68.77680699999999,309647.0,4920.0,281596.0,23131.0,646.6329829536371,1.5889060769198475
2021,Sindh,Pakistan,2021-05-25,26.009446,68.77680699999999,310557.0,4936.0,282410.0,23211.0,648.533327586357,1.5894022675386483
2021,Sindh,Pakistan,2021-05-26,26.009446,68.77680699999999,311766.0,4942.0,283683.0,23141.0,651.0580711698277,1.5851632313979074
2021,Sindh,Pakistan,2021-05-27,26.009446,68.77680699999999,313059.0,4966.0,284695.0,23398.0,653.7582311809341,1.5862824579392385
2021,Sindh,Pakistan,2021-05-28,26.009446,68.77680699999999,314158.0,4988.0,285403.0,23767.0,656.0532627758342,1.587736107309061
2021,Sindh,Pakistan,2021-05-29,26.009446,68.77680699999999,315410.0,5003.0,285975.0,24432.0,658.6678028639278,1.5861894042674614
2021,Sindh,Pakistan,2021-05-30,26.009446,68.77680699999999,316752.0,5014.0,286758.0,24980.0,661.4702891244883,1.5829418598777591
2021,Sindh,Pakistan,2021-05-31,26.009446,68.77680699999999,317665.0,5020.0,287044.0,25601.0,663.3768986296241,1.5802811137519084
2021,Sindh,Pakistan,2021-06-01,26.009446,68.77680699999999,318579.0,5039.0,287728.0,25812.0,665.2855964255647,1.581711286682424
2021,Sindh,Pakistan,2021-06-02,26.009446,68.77680699999999,319447.0,5051.0,289402.0,24994.0,667.0982328444667,1.5811699593359776
2021,Sindh,Pakistan,2021-06-03,26.009446,68.77680699999999,320488.0,5073.0,290640.0,24775.0,669.2721435726659,1.582898579666009
2021,Sindh,Pakistan,2021-06-04,26.009446,68.77680699999999,321425.0,5089.0,292001.0,24335.0,671.2288720571257,1.5832620362448468
2021,Sindh,Pakistan,2021-06-05,26.009446,68.77680699999999,322350.0,5105.0,293510.0,23735.0,673.1605410519235,1.5836823328680003
2021,Sindh,Pakistan,2021-06-06,26.009446,68.77680699999999,323072.0,5116.0,294257.0,23699.0,674.6682870132682,1.5835479397781298
2021,Sindh,Pakistan,2021-06-07,26.009446,68.77680699999999,323828.0,5136.0,294836.0,23856.0,676.2470348619894,1.5860271502155463
2021,Sindh,Pakistan,2021-06-08,26.009446,68.77680699999999,324535.0,5144.0,295504.0,23887.0,677.7234564612562,1.5850370530143127
2021,Sindh,Pakistan,2021-06-09,26.009446,68.77680699999999,325110.0,5164.0,296247.0,23699.0,678.9242236742386,1.5883854695333888
2021,Sindh,Pakistan,2021-06-10,26.009446,68.77680699999999,325738.0,5183.0,296821.0,23734.0,680.2356702998959,1.591156082495748
2021,Sindh,Pakistan,2021-06-11,26.009446,68.77680699999999,326413.0,5196.0,297546.0,23671.0,681.645266593397,1.5918483638825658
2021,Sindh,Pakistan,2021-06-12,26.009446,68.77680699999999,327021.0,5220.0,298344.0,23457.0,682.9149474029504,1.5962277651893917
2021,Sindh,Pakistan,2021-06-13,26.009446,68.77680699999999,327604.0,5236.0,299175.0,23193.0,684.1324209423743,1.5982710833811553
2021,Sindh,Pakistan,2021-06-14,26.009446,68.77680699999999,328184.0,5243.0,299446.0,23495.0,685.3436296093824,1.5975794066743048
2021,Sindh,Pakistan,2021-06-15,26.009446,68.77680699999999,328663.0,5256.0,300089.0,23318.0,686.343920905067,1.5992064820195764
2021,Sindh,Pakistan,2021-06-16,26.009446,68.77680699999999,329279.0,5273.0,300881.0,23125.0,687.6303080410619,1.6013775552039455
2021,Sindh,Pakistan,2021-06-17,26.009446,68.77680699999999,329947.0,5292.0,304697.0,19958.0,689.0252862989267,1.6038939587267045
2021,Sindh,Pakistan,2021-06-18,26.009446,68.77680699999999,330552.0,5306.0,305419.0,19827.0,690.2887022360644,1.6051937365376705
2021,Sindh,Pakistan,2021-06-19,26.009446,68.77680699999999,331094.0,5314.0,305933.0,19847.0,691.4205558524758,1.6049822708958783
2021,Sindh,Pakistan,2021-06-20,26.009446,68.77680699999999,331094.0,5314.0,305933.0,19847.0,691.4205558524758,1.6049822708958783
2021,Sindh,Pakistan,2021-06-21,26.009446,68.77680699999999,332254.0,5341.0,307298.0,19615.0,693.8429731864923,1.6075051015187176
2021,Sindh,Pakistan,2021-06-22,26.009446,68.77680699999999,332677.0,5344.0,307780.0,19553.0,694.7263201970862,1.606362928606426
2021,Sindh,Pakistan,2021-06-23,26.009446,68.77680699999999,333194.0,5358.0,308569.0,19267.0,695.8059665433677,1.6080721741688029
2021,Sindh,Pakistan,2021-06-24,26.009446,68.77680699999999,333798.0,5368.0,309070.0,19360.0,697.0672941897003,1.6081582274309612
2021,Sindh,Pakistan,2021-06-25,26.009446,68.77680699999999,334453.0,5392.0,309496.0,19565.0,698.4351246670977,1.6121846716878008
2021,Sindh,Pakistan,2021-06-26,26.009446,68.77680699999999,335044.0,5407.0,310096.0,19541.0,699.6693045329631,1.6138178866059385
2021,Sindh,Pakistan,2021-06-27,26.009446,68.77680699999999,335555.0,5410.0,311005.0,19140.0,700.7364211344135,1.6122543249243793
2021,Sindh,Pakistan,2021-06-28,26.009446,68.77680699999999,336076.0,5418.0,311374.0,19284.0,701.8244206439157,1.6121353503374236
2021,Sindh,Pakistan,2021-06-29,26.009446,68.77680699999999,336507.0,5427.0,311779.0,19301.0,702.7244739809512,1.6127450543376511
2021,Sindh,Pakistan,2021-06-30,26.009446,68.77680699999999,337052.0,5440.0,312337.0,19275.0,703.8625924697777,1.6139942798143907
2021,Sindh,Pakistan,2021-07-01,26.009446,68.77680699999999,337674.0,5464.0,312736.0,19474.0,705.161509350604,1.6181287277077891
2021,Sindh,Pakistan,2021-07-02,26.009446,68.77680699999999,338387.0,5478.0,313376.0,19533.0,706.6504606947021,1.6188565163555335
2021,Sindh,Pakistan,2021-07-03,26.009446,68.77680699999999,339268.0,5497.0,313868.0,19903.0,708.4902448940717,1.6202530153153258
2021,Sindh,Pakistan,2021-07-04,26.009446,68.77680699999999,339962.0,5512.0,314439.0,20011.0,709.9395187128711,1.6213576811525994
2021,Sindh,Pakistan,2021-07-05,26.009446,68.77680699999999,340902.0,5520.0,314596.0,20786.0,711.9025120697465,1.6192336800605454
2021,Sindh,Pakistan,2021-07-06,26.009446,68.77680699999999,341275.0,5528.0,314937.0,20810.0,712.6814445400812,1.619808072668669
2021,Sindh,Pakistan,2021-07-07,26.009446,68.77680699999999,342228.0,5536.0,315378.0,21314.0,714.6715856774242,1.6176350269411035
2021,Sindh,Pakistan,2021-07-08,26.009446,68.77680699999999,343303.0,5552.0,315883.0,21868.0,716.9164982929997,1.6172302601491977
2021,Sindh,Pakistan,2021-07-09,26.009446,68.77680699999999,344223.0,5566.0,316281.0,22376.0,718.8377258337715,1.6169750423417375
2021,Sindh,Pakistan,2021-07-10,26.009446,68.77680699999999,345269.0,5583.0,316860.0,22826.0,721.0220780159967,1.6170000781998963
2021,Sindh,Pakistan,2021-07-11,26.009446,68.77680699999999,346360.0,5599.0,317411.0,23350.0,723.3004032844556,1.6165261577549368
2021,Sindh,Pakistan,2021-07-12,26.009446,68.77680699999999,347478.0,5607.0,317667.0,24204.0,725.6351124046541,1.6136273375580612
2021,Sindh,Pakistan,2021-07-13,26.009446,68.77680699999999,348385.0,5613.0,317841.0,24931.0,727.5291921649582,1.6111485856164875
2021,Sindh,Pakistan,2021-07-14,26.009446,68.77680699999999,349586.0,5621.0,318376.0,25589.0,730.0372294219876,1.6079019182690382
2021,Sindh,Pakistan,2021-07-15,26.009446,68.77680699999999,351006.0,5647.0,318796.0,26563.0,733.0026023653528,1.6088044079018593
2021,Sindh,Pakistan,2021-07-16,26.009446,68.77680699999999,352472.0,5672.0,319445.0,27355.0,736.0640366857564,1.6092058376268186
